ID	Name	_CATEGORY	UiID	Genre	SubType	DetailType	Quality	Price	BindType	MaxExistTime	MaxExistAmount	MaxDurability	CanStack	CanConsume	CanTrade	CanDestroy	ScriptName	SkillID	SkillLevel	_LEVEL	CoolDownID	RequireLevel	RequireProfessionID	RequireProfessionBranch	RequireProfessionLevel	RequireGender	CanUseOnHorse	CanUseInFight	CanGoodCampUse	CanEvilCampUse	CanNeutralCampUse	AucGenre	AucSubType	RequireForce	RequireCamp	TargetType	Prefix	Postfix	EnchantID	BoxID	ExistType	MapBanUseItemMask	IgnoreBindMask	BelongForceMask
11828	一罐草木灰	生活技艺_缝纫材料	69847	3	3	0	2	10000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11829	一罐赤铁粉	生活技艺_缝纫材料	69848	3	3	0	2	20000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11830	一罐蜂蜡	生活技艺_缝纫材料	69849	3	3	0	2	20000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11831	一罐栎实	生活技艺_缝纫材料	69850	3	3	0	2	20000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11832	一罐蓼蓝叶	生活技艺_缝纫材料	69851	3	3	0	2	10000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11833	一罐栀子	生活技艺_缝纫材料	69852	3	3	0	2	20000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11834	一盒徽墨	生活技艺_缝纫材料	69853	3	0	0	2	20000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	7	0	7	0			0	0	0	3		
11835	一盒五彩墨	阅读材料	69854	3	0	0	2	10000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	7	0	7	0			0	0	0	3		
11836	一盒玉泉墨	阅读材料	69855	3	0	0	2	10000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	7	0	7	0			0	0	0	3		
11837	一盒朱砂墨	阅读材料	69856	3	0	0	2	3000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	7	0	7	0			0	0	0	3		
11838	一捆柳木	生活技艺_缝纫材料	69857	3	3	0	2	1000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11839	一壶露水	生活技艺_医术材料	69858	3	0	0	2	700	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11840	一捆檀木	生活技艺_缝纫材料	69859	3	3	0	2	2000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11841	一捆铁木	生活技艺_缝纫材料	69860	3	3	0	2	2000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11842	一捆桐木	生活技艺_缝纫材料	69861	3	0	0	2	1000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11843	一扎翠绿流苏	生活技艺_缝纫材料	69862	3	3	0	2	20000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11844	一扎飞凤绶带	生活技艺_缝纫材料	69863	3	3	0	2	10000	1	0	0	20	1	1	1	1	scripts/Craft/材料合成.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	10	8	0	7	0			0	0	0	3		
11845	朝贡暮威丸	帮会	69864	3	0	0	3	1000	3	0	20	20	1	1	1	1	scripts/Craft/item/货币值兑换货币上限.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			80	0	0	3		
11846	朝威暮贡丸	帮会	69865	3	0	0	3	1000	3	0	20	20	1	1	1	1	scripts/Craft/item/货币值兑换货币上限.lua	0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11847	散落的剑身	藏剑山庄	69866	2	0	0	1	0	3	0	3	3	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11848	散落的剑鞘	藏剑山庄	69867	2	0	0	1	0	3	0	3	3	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11849	出庐宝剑	藏剑山庄	69868	2	0	0	1	0	3	0	6	6	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11850	回魂玉膏	副本用	69869	1	4	0	3	0	3	0	1	1	1	0	0	1	scripts\Map\烛龙殿表现\Item\回魂玉膏.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11851	双蛇拥蝎玉	特殊武器任务	69870	2	0	0	4	0	3	0	1	1	1	0	0	1	scripts\Map\特殊武器\item\双蛇拥蝎玉.lua	0	0	0	144	80	0	0	0	0	1	1	1	1	1	4	1	0	7	0			0	0	0	3		
11852	祛痛药材	七秀	69871	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts/Map/七秀/item/捣药.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11853	一堆药粉	七秀	69872	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11854	名剑币·赛季末补偿（废弃）	废弃代币	69544	3	0	0	0	125000	3	1368054000	20	20	1	1	1	1		0	0	80	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	4			
11855	名剑大会第一赛季排名在1-3位奖品	运营活动道具	69874	3	0	0	4	0	1	0	0	1	1	0	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11856	名剑大会第一赛季排名在4-50位奖品	运营活动道具	69875	3	0	0	4	0	1	0	0	1	1	0	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11857	名剑大会第一赛季排名在51-200位奖品	运营活动道具	69876	3	0	0	4	0	1	0	0	1	1	0	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11858	阿幼朵的书信	特殊武器任务	69877	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3	0	
11859	断肠蝎花	特殊武器任务	69878	2	0	0	4	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3	0	
11860	武疯子	运营活动道具	69879	5	0	0	4	0	3	0	1	1	1	1	0	1	scripts\Map\世界通用\item\竞技场成就奖励.lua	0	0	70	0	30	0	0	0	0	0	0	1	1	1	20	2	0	7	0		130	0	0	0	3	0	
11861	大宗师	运营活动道具	69880	5	0	0	3	0	3	0	1	1	1	1	0	1	scripts\Map\世界通用\item\竞技场成就奖励.lua	0	0	60	0	30	0	0	0	0	0	0	1	1	1	20	2	0	7	0		131	0	0	0	3	0	
11862	论剑客	运营活动道具	69881	5	0	0	3	0	3	0	1	1	1	1	0	1	scripts\Map\世界通用\item\竞技场成就奖励.lua	0	0	60	0	30	0	0	0	0	0	0	1	1	1	20	2	0	7	0		134	0	0	0	3	0	
11863	鹿情	苍山洱海任务	69882	2	0	0	1	0	3	0	5	5	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11864	灰暗的鹿茸	苍山洱海任务	69883	3	0	0	0	0	1	0	0	1	1	0	1	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11865	猴珍	苍山洱海任务	69884	2	0	0	1	0	3	0	0	5	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11866	狼语	苍山洱海任务	69885	2	0	0	1	0	3	0	5	5	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11867	飞龙卧雪	苍山洱海任务	69886	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11868	野菜篮	七秀	69887	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11870	密探信件	黑龙沼	69889	2	0	0	3	0	3	0	0	1	1	0	0	1	scripts\Map\烛龙殿表现\Item\密探信件.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11871	隐元秘宝·风云佩（废弃）	废弃代币	69890	3	0	0	0	50000	3	2592000	20	20	1	1	1	1		0	0	0	145	50	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3			
11872	凌烟阁祭品	天策	69891	2	0	0	3	0	3	0	1	1	1	1	0	1	scripts/Map/门派随机日常/item/天策-凌烟阁祭品.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11873	天策套马索	天策	69892	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11877	孔明灯·碧	活动通用道具	69896	3	0	0	3	0	3	0	1	1	0	0	0	1	scripts/Map/世界通用/item/跟宠道具.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11878	孔明灯·苍	活动通用道具	69897	3	0	0	3	0	3	0	1	1	0	0	0	1	scripts/Map/世界通用/item/跟宠道具.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11879	孔明灯·朱	活动通用道具	69898	3	0	0	3	0	3	0	1	1	0	0	0	1	scripts/Map/世界通用/item/跟宠道具.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11880	孔明灯·执子之手	活动通用道具	69899	3	0	0	4	0	3	0	1	1	1	0	0	1	scripts/Map/世界通用/item/跟宠道具.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11883	待锻打的剑身	藏剑山庄	69902	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\藏剑山庄\item\待锻打的剑身_简单.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11884	苏绣	藏剑山庄	69903	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\藏剑山庄\item\苏绣.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11885	落花	七秀	69904	2	0	0	1	0	3	0	5	5	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11886	出庐宝剑	藏剑山庄	69905	2	0	0	1	0	3	0	0	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11887	伤愈的小龟	少林	69906	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts/Map/少林/item/伤愈的小龟.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11888	山歌词谱集	五毒教门派	69907	2	0	0	2	0	3	0	1	1	0	0	0	1	scripts/Map/门派随机日常/item/五毒-山歌词谱集.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	0	0	0	7	0			0	0	0	3	0	
11889	繁花彩锦	七秀	69908	2	0	0	1	0	3	0	1	1	1	0	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11890	书信	门派随机任务	69911	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts\Map\门派随机日常\item\带给唐小夕的书信.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11891	霓裳羽衣舞谱	七秀	69912	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts/Map/七秀/item/霓裳羽衣舞谱.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11892	孔明灯·与子偕老	活动通用道具	69913	3	0	0	4	0	1	0	0	20	1	1	0	1	scripts/Map/活动/item/孔明灯·与子偕老.lua	0	0	0	144	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11893	檀香囊	生活技艺_医术产物	69914	1	2	0	2	1	1	0	0	20	1	1	1	1	scripts\Craft\item\智能BUFF.lua	0	0	74	0	64	0	0	0	0	0	0	1	1	1	9	2	0	7	0			0	0	0	3		
11894	迷香囊	生活技艺_医术产物	69915	1	3	0	2	1	1	0	0	20	1	1	1	1	scripts\Craft\item\智能BUFF.lua	0	0	78	0	68	0	0	0	0	0	0	1	1	1	9	2	0	7	0			0	0	0	3		
11895	五毒仙草	长安	69916	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts/Map/世界通用/item/五毒试炼任务道具.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11896	蘑菇炖香腰	生活技艺_烹饪产物	69917	14	2	0	1	1	1	0	0	20	1	1	1	1	scripts\Craft\item\智能BUFF.lua	0	0	38	0	28	0	0	0	0	0	0	1	1	1	9	1	0	7	0			0	0	0	3		
11897	蜜汁粟腰	生活技艺_烹饪产物	69918	14	3	0	1	1	1	0	0	20	1	1	1	1	scripts\Craft\item\智能BUFF.lua	0	0	42	0	32	0	0	0	0	0	0	1	1	1	9	1	0	7	0			0	0	0	3		
11898	黄瓜小炒肉	生活技艺_烹饪产物	69919	14	2	0	2	1	1	0	0	20	1	1	1	1	scripts\Craft\item\智能BUFF.lua	0	0	74	0	64	0	0	0	0	0	0	1	1	1	9	1	0	7	0			0	0	0	3		
11899	粉芡炒肉	生活技艺_烹饪产物	69920	14	3	0	1	1	1	0	0	20	1	1	1	1	scripts\Craft\item\智能BUFF.lua	0	0	78	0	68	0	0	0	0	0	0	1	1	1	9	1	0	7	0			0	0	0	3		
11900	给蓝灵嫣看的介绍信	门派随机任务	69922	2	0	0	2	0	3	0	1	1	0	0	0	1	scripts\Map\门派随机日常\item\五毒-给蓝灵嫣看的介绍信.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	0	0	0	7	0			0	0	0	3		
11901	百花蜜	门派随机任务	69923	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\门派随机日常\item\五毒-百花蜜.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	7	0			0	0	0	3		
11902	孔明灯礼盒	活动通用道具	69924	3	0	0	3	0	3	0	0	1	1	0	1	1	scripts\Map\活动\item\4月12孔明灯总道具.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11903	霸蜀染（下装）	生活技艺_缝纫产物	69925	3	3	0	3	1	1	0	0	20	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0	70	0	0	0	0	0	0	1	1	1	13	3	0	7	0			0	0	0	3		
11904	霸蜀染（腰带）	生活技艺_缝纫产物	69926	3	3	0	3	1	1	0	0	20	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0	70	0	0	0	0	0	0	1	1	1	13	4	0	7	0			0	0	0	3		
11905	霸蜀绣（上装）	生活技艺_缝纫产物	69927	3	3	0	3	1	1	0	0	20	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0	70	0	0	0	0	0	0	1	1	1	13	2	0	7	0			0	0	0	3		
11906	霸蜀绣（护手）	生活技艺_缝纫产物	69928	3	3	0	3	1	1	0	0	20	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0	70	0	0	0	0	0	0	1	1	1	13	6	0	7	0			0	0	0	3		
11907	霸蜀磨石	生活技艺_铸造产物	69929	3	1	0	3	1	1	0	0	20	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0	70	0	0	0	0	0	0	1	1	1	13	7	0	7	0			0	0	0	3		
11908	霸蜀甲片（头部）	生活技艺_铸造产物	69930	3	1	0	3	1	1	0	0	20	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0	70	0	0	0	0	0	0	1	1	1	13	1	0	7	0			0	0	0	3		
11909	霸蜀甲片（鞋子）	生活技艺_铸造产物	69931	3	1	0	3	1	1	0	0	20	1	1	1	1	scripts\Craft\附魔道具使用.lua	5501	1	80	0	70	0	0	0	0	0	0	1	1	1	13	5	0	7	0			0	0	0	3		
11910	蜀铁锭	生活技艺_铸造产物	69932	3	1	0	2	1	1	0	0	20	1	1	1	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	10	1	0	7	0			0	0	0	3		
11911	铁铲	门派随机任务	69933	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts\Map\门派随机日常\item\五毒-挖毒虫的铁铲.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11912	毒虫	门派随机任务	69934	2	0	0	1	0	3	0	8	8	1	1	0	1		0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11913	面纱·墨	活动通用道具	69935	3	0	0	3	0	3	7775999	1	1	0	0	0	1	scripts\Map\活动\item\面纱·墨.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	3	3		
11916	赤霄(测试Demo)	测试用	69938	3	0	0	4	0	3	0	1	1	0	0	1	1	scripts\Craft\item\赤霄（脚本Demo）.lua	0	0	80	0	0	0	0	0	0	1	1	1	1	1	20	2	0	7	0			0	0	0	3		
11917	菩提子	特殊武器任务	69939	2	0	0	3	0	3	0	1	1	1	0	0	1	scripts\Map\特殊武器\item\菩提子.lua	0	0	0	0	0	0	0	0	0	1	0	1	1	1	20	2	0	7	0			0	0	0	3	0	
11919	纯阳紫气散	门派随机任务	69941	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\门派随机日常\item\纯阳-纯阳紫气散.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11920	沁芳丸	门派随机任务	69942	2	0	0	1	0	3	0	1	1	1	0	0	1	scripts\Map\门派随机日常\纯阳\item\沁芳丸.lua	0	0	0	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11921	沁芳丹	门派随机任务	69943	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts\Map\门派随机日常\item\纯阳-沁芳丹.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3		
11923	毛笔	门派随机任务	386	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts/Map/门派随机日常/item/万花_毛笔.lua	0	0	0	145																							
11924	天策令牌	门派随机任务	69946	2	0	0	1	0	3	0	1	1	0	0	0	1	scripts\Map\门派随机日常\item\天策-天策令牌.lua	0	0	0	146	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0	3	0	
11925	回馈积分券·7点（抽奖专用）	活动通用道具	69947	3	0	0	4	0	3	0	20	20	1	1	0	1	scripts\Map\世界通用\item\换装兑换券.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11926	回馈积分券·20点（抽奖专用）	活动通用道具	69948	3	0	0	4	0	3	0	20	20	1	1	0	1	scripts\Map\世界通用\item\易容兑换券.lua	0	0	0	145	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0			
11931	烛天护腕·少林	副本掉落道具	69953	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	2
11932	烛天鞋·少林	副本掉落道具	69954	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	2
11933	烛天裤·少林	副本掉落道具	69955	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	2
11934	烛天腰带·少林	副本掉落道具	69956	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	2
11935	烛天衣·少林	副本掉落道具	69957	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	2
11936	烛天帽·少林	副本掉落道具	69958	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	2
11937	烛天护腕·天策	副本掉落道具	69959	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	8
11938	烛天鞋·天策	副本掉落道具	69960	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	8
11939	烛天裤·天策	副本掉落道具	69961	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	8
11940	烛天腰带·天策	副本掉落道具	69962	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	8
11941	烛天衣·天策	副本掉落道具	69963	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	8
11942	烛天帽·天策	副本掉落道具	69964	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	8
11943	烛天护腕·七秀	副本掉落道具	69965	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	32
11944	烛天鞋·七秀	副本掉落道具	69966	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	32
11945	烛天裤·七秀	副本掉落道具	69967	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	32
11946	烛天腰带·七秀	副本掉落道具	69968	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	32
11947	烛天衣·七秀	副本掉落道具	69969	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	32
11948	烛天帽·七秀	副本掉落道具	69970	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	32
11949	烛天护腕·万花	副本掉落道具	69971	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	4
11950	烛天鞋·万花	副本掉落道具	69972	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	4
11951	烛天裤·万花	副本掉落道具	69973	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	4
11952	烛天腰带·万花	副本掉落道具	69974	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	4
11953	烛天衣·万花	副本掉落道具	69975	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	4
11954	烛天帽·万花	副本掉落道具	69976	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	4
11955	烛天护腕·纯阳	副本掉落道具	69977	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	16
11956	烛天鞋·纯阳	副本掉落道具	69978	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	16
11957	烛天裤·纯阳	副本掉落道具	69979	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	16
11958	烛天腰带·纯阳	副本掉落道具	69980	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	16
11959	烛天衣·纯阳	副本掉落道具	69981	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	16
11960	烛天帽·纯阳	副本掉落道具	69982	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	16
11961	烛天护腕·藏剑	副本掉落道具	69983	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	256
11962	烛天鞋·藏剑	副本掉落道具	69984	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	256
11963	烛天裤·藏剑	副本掉落道具	69985	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	256
11964	烛天腰带·藏剑	副本掉落道具	69986	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	256
11965	烛天衣·藏剑	副本掉落道具	69987	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	256
11966	烛天帽·藏剑	副本掉落道具	69988	3	6	0	4	0	3	0	0	10	1	1	0	1		0	0	80	0	0	0	0	0	0	0	0	1	1	1	20	2	0	7	0			0	0	0		4	256
